id,text,label,text_processed
14897,ما هي مواصفات لمبات LED الجيدة,pesticides_et_securite,ما هي مواصفات لمبات LED الجيده
5976,كيف أتعرف على المن الأسود على الفول؟,maladies_et_ravageurs,كيف اتعرف علي المن الاسود علي الفول؟
18994,كيف أستخرج الزيت من بذور دوار الشمس؟,recolte_et_post_recolte,كيف استخرج الزيت من بذور دوار الشمس؟
18900,كيف أحصد زيت الحوت؟,recolte_et_post_recolte,كيف احصد زيت الحوت؟
16867,سلاسل السوبر ماركت,recolte_et_post_recolte,سلاسل السوبر ماركت
2301,كيف أكتب أسئلة متابعة قصيرة بالعربية لجمع بيانات الري (تربة/محصول/مرحلة/طقس)؟,irrigation_et_eau,كيف اكتب اسئله متابعه قصيره بالعربيه لجمع بيانات الري (تربه/محصول/مرحله/طقس)؟
8127,ما علاج الصدأ في قصب السكر الأسود,maladies_et_ravageurs,ما علاج الصدا في قصب السكر الاسود
6769,هل ذلك بسبب فطر بقع الأوراق؟,maladies_et_ravageurs,هل ذلك بسبب فطر بقع الاوراق؟
9980,ما هي الأعراض التي يمكن مناقشتها عبر منصات التواصل الاجتماعي,maladies_et_ravageurs,ما هي الاعراض التي يمكن مناقشتها عبر منصات التواصل الاجتماعي
11441,هل أوقف الرش إذا حسيت ضيق تنفس؟,pesticides_et_securite,هل اوقف الرش اذا حسيت ضيق تنفس؟
15441,كيف أحتوي ماء التنظيف حتى لا يذهب للمصرف؟,pesticides_et_securite,كيف احتوي ماء التنظيف حتي لا يذهب للمصرف؟
7035,ما هي الأمراض التي تصيب نبات الجارونيا,maladies_et_ravageurs,ما هي الامراض التي تصيب نبات الجارونيا
9751,كيف يمكن تقليل الإصابة بالأمراض في الزراعة العضوية المائية المحمية العمودية المكثفة,maladies_et_ravageurs,كيف يمكن تقليل الاصابه بالامراض في الزراعه العضويه المائيه المحميه العموديه المكثفه
17131,كم يوم أترك البطاطس للتجفيف قبل التخزين؟,recolte_et_post_recolte,كم يوم اترك البطاطس للتجفيف قبل التخزين؟
19232,ما هي طريقة استخدام زيت بذور اليقطين في علاج الديدان الشريطية؟,recolte_et_post_recolte,ما هي طريقه استخدام زيت بذور اليقطين في علاج الديدان الشريطيه؟
18002,ما هي مراحل تجفيف التمر؟,recolte_et_post_recolte,ما هي مراحل تجفيف التمر؟
16444,الفرق بين البلدي والمستورد,recolte_et_post_recolte,الفرق بين البلدي والمستورد
11496,هل قرب الأعلاف خطر؟,pesticides_et_securite,هل قرب الاعلاف خطر؟
15565,هل الرش قرب مدرسة يحتاج وقت محدد (بعد الدوام)؟,pesticides_et_securite,هل الرش قرب مدرسه يحتاج وقت محدد (بعد الدوام)؟
1874,كيف أتعامل مع ري إذا أردت تطبيق “ري دقيق” باستخدام بيانات متعددة؟,irrigation_et_eau,كيف اتعامل مع ري اذا اردت تطبيق “ري دقيق” باستخدام بيانات متعدده؟
12587,كيف أحلل بيانات الاستخدام التاريخي للمبيدات,pesticides_et_securite,كيف احلل بيانات الاستخدام التاريخي للمبيدات
1653,كيف أتعامل مع ري بمياه رمادية منزلية وما المخاطر؟,irrigation_et_eau,كيف اتعامل مع ري بمياه رماديه منزليه وما المخاطر؟
11520,هل أعمل جدول خلط لكل مبيد؟,pesticides_et_securite,هل اعمل جدول خلط لكل مبيد؟
16688,حصاد الحمص,recolte_et_post_recolte,حصاد الحمص
4231,كيف أتجنب هدر المياه في نهايات الخطوط,irrigation_et_eau,كيف اتجنب هدر المياه في نهايات الخطوط
13512,كيف أكتب الإسعاف الأولي بعبارات بسيطة للعامل؟,pesticides_et_securite,كيف اكتب الاسعاف الاولي بعبارات بسيطه للعامل؟
4352,ما هي أنظمة الري بالرش الدقيق,irrigation_et_eau,ما هي انظمه الري بالرش الدقيق
10486,كيف يمكن تشخيص الأمراض باستخدام التوائم الرقمية التعاونية,maladies_et_ravageurs,كيف يمكن تشخيص الامراض باستخدام التوائم الرقميه التعاونيه
3724,كيف أتعامل مع أمان الشبكة إذا كانت التحكمات متصلة بالإنترنت؟,irrigation_et_eau,كيف اتعامل مع امان الشبكه اذا كانت التحكمات متصله بالانترنت؟
1486,كيف أختار محاصيل تتحمل الملوحة لتقليل ضغط الري؟,irrigation_et_eau,كيف اختار محاصيل تتحمل الملوحه لتقليل ضغط الري؟
2587,كيف أروي الفجل الأحمر؟,irrigation_et_eau,كيف اروي الفجل الاحمر؟
7724,ما هي أعراض الإصابة بحشرة من الخردل,maladies_et_ravageurs,ما هي اعراض الاصابه بحشره من الخردل
5605,كيف أحسب كمية المياه اللازمة لري الطحالب المحورة,irrigation_et_eau,كيف احسب كميه المياه اللازمه لري الطحالب المحوره
6191,ما سبب ظهور بقع سوداء لامعة على سطح ثمار الخيار؟,maladies_et_ravageurs,ما سبب ظهور بقع سوداء لامعه علي سطح ثمار الخيار؟
53,كيف أتعامل مع ماء ري مالح؟,irrigation_et_eau,كيف اتعامل مع ماء ري مالح؟
1114,ما هي أجهزة قياس رطوبة التربة الدقيقة,irrigation_et_eau,ما هي اجهزه قياس رطوبه التربه الدقيقه
6593,ما سبب إصابة شتلات الطماطم في صواني المشتل بعفن أبيض؟,maladies_et_ravageurs,ما سبب اصابه شتلات الطماطم في صواني المشتل بعفن ابيض؟
15463,هل تقسيم الحقل لمربعات يساعد؟,pesticides_et_securite,هل تقسيم الحقل لمربعات يساعد؟
13966,ما هي آراء المتعلمين السابقين عن المنصات,pesticides_et_securite,ما هي اراء المتعلمين السابقين عن المنصات
12520,ما هي معدلات امتصاص الجلد للمبيدات المختلفة,pesticides_et_securite,ما هي معدلات امتصاص الجلد للمبيدات المختلفه
2066,كيف أتعامل مع ترسبات عضوية لزجة لا تزول بالغسيل فقط؟,irrigation_et_eau,كيف اتعامل مع ترسبات عضويه لزجه لا تزول بالغسيل فقط؟
11092,كيف أنظف المرشّة بعد الرش؟,pesticides_et_securite,كيف انظف المرشه بعد الرش؟
6735,هل رش الماء ليلا يزيد الأمراض الفطرية؟,maladies_et_ravageurs,هل رش الماء ليلا يزيد الامراض الفطريه؟
5597,كيف أستخدم المياه المالحة في ري نباتات الزينة متكاملة التميز,irrigation_et_eau,كيف استخدم المياه المالحه في ري نباتات الزينه متكامله التميز
16004,كيفية تخزين الأفوكادو,recolte_et_post_recolte,كيفيه تخزين الافوكادو
16179,حصاد الدخن,recolte_et_post_recolte,حصاد الدخن
634,هل تقليل الري تدريجيًا أفضل من الإيقاف المفاجئ؟,irrigation_et_eau,هل تقليل الري تدريجيا افضل من الايقاف المفاجئ؟
14536,كيف أعرف المبيدات عالية السمية للنحل لتجنبها؟,pesticides_et_securite,كيف اعرف المبيدات عاليه السميه للنحل لتجنبها؟
15226,كيف أتعلم استخدام دوال إكسل الإحصائية خطوة بخطوة,pesticides_et_securite,كيف اتعلم استخدام دوال اكسل الاحصائيه خطوه بخطوه
5392,ما هي طرق ري المحاصيل المزروعة في تربة معالجة بالضوء القابل للتجديد,irrigation_et_eau,ما هي طرق ري المحاصيل المزروعه في تربه معالجه بالضوء القابل للتجديد
7048,كيف يمكن علاج مرض تعفن الساق في الفلفل,maladies_et_ravageurs,كيف يمكن علاج مرض تعفن الساق في الفلفل
15820,هل من الأفضل ري خفيف قبل الرش بيوم؟,pesticides_et_securite,هل من الافضل ري خفيف قبل الرش بيوم؟
2889,كيف أختبر شكل البلل بالحفر بعد رية قصيرة؟,irrigation_et_eau,كيف اختبر شكل البلل بالحفر بعد ريه قصيره؟
3443,كيف أحسب حجم حوض ترسيب مطلوب لتدفق محدد؟,irrigation_et_eau,كيف احسب حجم حوض ترسيب مطلوب لتدفق محدد؟
16043,معالجة المخلفات الزراعية بعد الحصاد,recolte_et_post_recolte,معالجه المخلفات الزراعيه بعد الحصاد
3090,كيف أقلل تبخر الماء من سطح التربة بدون زيادة الأمراض؟,irrigation_et_eau,كيف اقلل تبخر الماء من سطح التربه بدون زياده الامراض؟
3613,كيف أتعامل مع تلوث أول مطر (First flush) قبل تخزينه؟,irrigation_et_eau,كيف اتعامل مع تلوث اول مطر (First flush) قبل تخزينه؟
19055,كيف أستخرج الزيت من بذور الذرة؟,recolte_et_post_recolte,كيف استخرج الزيت من بذور الذره؟
4558,ما هي طرق ري المحاصيل المزروعة في تربة مضغوطة,irrigation_et_eau,ما هي طرق ري المحاصيل المزروعه في تربه مضغوطه
10332,كيف يمكن تشخيص الأمراض باستخدام النماذج المتكاملة للتنبؤ,maladies_et_ravageurs,كيف يمكن تشخيص الامراض باستخدام النماذج المتكامله للتنبؤ
14686,كيف أحفظ المبيد المنتهي منفصلًا عن الباقي حتى لا يُستعمل؟,pesticides_et_securite,كيف احفظ المبيد المنتهي منفصلا عن الباقي حتي لا يستعمل؟
20046,لو التاجر يطلب حجم محدد، كيف أضبط الفرز؟,recolte_et_post_recolte,لو التاجر يطلب حجم محدد، كيف اضبط الفرز؟
8728,كيف أتعامل مع حشرة التربس في البرتقال الحلو,maladies_et_ravageurs,كيف اتعامل مع حشره التربس في البرتقال الحلو
3880,كيف أكتب سؤال عن تظليل داخل الدفيئة لاختبار خفض الاحتياج؟,irrigation_et_eau,كيف اكتب سؤال عن تظليل داخل الدفيئه لاختبار خفض الاحتياج؟
9924,ما هي الأعراض التي يمكن تحليلها بواسطة الهواتف الذكية المتطورة,maladies_et_ravageurs,ما هي الاعراض التي يمكن تحليلها بواسطه الهواتف الذكيه المتطوره
812,كيف أتعامل مع الري لتقليل استهلاك الماء في الحدائق؟,irrigation_et_eau,كيف اتعامل مع الري لتقليل استهلاك الماء في الحدائق؟
16731,الرطوبة المناسبة للدقيق,recolte_et_post_recolte,الرطوبه المناسبه للدقيق
18271,ما هي طريقة تجفيف الفلفل الأخضر؟,recolte_et_post_recolte,ما هي طريقه تجفيف الفلفل الاخضر؟
14505,كم عرض الشريط العازل المناسب؟,pesticides_et_securite,كم عرض الشريط العازل المناسب؟
8983,ما أسباب تساقط الأوراق بعد الحرائق,maladies_et_ravageurs,ما اسباب تساقط الاوراق بعد الحرائق
10604,كيف يمكن تشخيص الأمراض باستخدام التوائم الرقمية ذاتية التنسيق,maladies_et_ravageurs,كيف يمكن تشخيص الامراض باستخدام التوائم الرقميه ذاتيه التنسيق
11521,كيف أتأكد أني لم أخطئ في اسم المبيد؟,pesticides_et_securite,كيف اتاكد اني لم اخطئ في اسم المبيد؟
9296,ما الفرق بين الإصابة الحشرية والمرضية في أشجار الفاكهة,maladies_et_ravageurs,ما الفرق بين الاصابه الحشريه والمرضيه في اشجار الفاكهه
6111,هل سقوط أوراق الشمام مرتبط بذبابة بيضاء أم فطر؟,maladies_et_ravageurs,هل سقوط اوراق الشمام مرتبط بذبابه بيضاء ام فطر؟
12318,ما هي الأعشاب الطاردة للحشرات,pesticides_et_securite,ما هي الاعشاب الطارده للحشرات
4201,كيف أنظم ري المزروعات في المناطق الجافة,irrigation_et_eau,كيف انظم ري المزروعات في المناطق الجافه
792,كيف أتعامل مع الري لتقليل خسائر الإنتاج عند التقشف؟,irrigation_et_eau,كيف اتعامل مع الري لتقليل خسائر الانتاج عند التقشف؟
4351,كيف أستخدم المياه المالحة لري النباتات المتحملة,irrigation_et_eau,كيف استخدم المياه المالحه لري النباتات المتحمله
4322,ما هي تقنيات الري بالتنقيط للزراعة بدون تربة,irrigation_et_eau,ما هي تقنيات الري بالتنقيط للزراعه بدون تربه
6084,لماذا تظهر قشور خشنة على قشرة الليمون؟,maladies_et_ravageurs,لماذا تظهر قشور خشنه علي قشره الليمون؟
19428,ما الطريقة المناسبة لقطف الفراولة مع الحفاظ على استمرار الإنتاج,recolte_et_post_recolte,ما الطريقه المناسبه لقطف الفراوله مع الحفاظ علي استمرار الانتاج
6812,كيف أتعرف على خيوط حريرية على سطح الدرنة؟,maladies_et_ravageurs,كيف اتعرف علي خيوط حريريه علي سطح الدرنه؟
18428,كيف أصنع مربى المشمش؟,recolte_et_post_recolte,كيف اصنع مربي المشمش؟
6458,ما هي الأمراض التي تصيب القصب,maladies_et_ravageurs,ما هي الامراض التي تصيب القصب
4083,هل حجم القطرة مهم لتقليل التبخر والانجراف؟,irrigation_et_eau,هل حجم القطره مهم لتقليل التبخر والانجراف؟
7410,ما سبب ظهور بقع بنية على أوراق المشمش ثم ثقوب؟,maladies_et_ravageurs,ما سبب ظهور بقع بنيه علي اوراق المشمش ثم ثقوب؟
14596,كيف أكون شفاف وفي نفس الوقت دقيق؟,pesticides_et_securite,كيف اكون شفاف وفي نفس الوقت دقيق؟
7300,ما سبب وجود ثقوب في أوراق الجزر مع يرقة خضراء؟,maladies_et_ravageurs,ما سبب وجود ثقوب في اوراق الجزر مع يرقه خضراء؟
16512,القضاء على الجوع,recolte_et_post_recolte,القضاء علي الجوع
9759,كيف يمكن الكشف عن الإصابة بحشرة الدودة الخضراء في محاصيل الذرة متعددة الألوان,maladies_et_ravageurs,كيف يمكن الكشف عن الاصابه بحشره الدوده الخضراء في محاصيل الذره متعدده الالوان
11258,كيف أزيل بقايا المبيدات من التفاح؟,pesticides_et_securite,كيف ازيل بقايا المبيدات من التفاح؟
15877,هل تركها دون تنظيف خطر؟,pesticides_et_securite,هل تركها دون تنظيف خطر؟
6747,هل آفة البرغوث تهاجم السبانخ أيضا؟,maladies_et_ravageurs,هل افه البرغوث تهاجم السبانخ ايضا؟
8976,كيف أعالج البياض الزغبي في الليمون الأصفر,maladies_et_ravageurs,كيف اعالج البياض الزغبي في الليمون الاصفر
18198,كيف أتعرف على العيوب بعد الحصاد؟,recolte_et_post_recolte,كيف اتعرف علي العيوب بعد الحصاد؟
363,هل زيادة عدد النقاطات يقلل تراكم الملح؟,irrigation_et_eau,هل زياده عدد النقاطات يقلل تراكم الملح؟
14846,كيف أستخدم شرائط الاختبار للتحقق من التركيز,pesticides_et_securite,كيف استخدم شرائط الاختبار للتحقق من التركيز
19804,كيف أعالج الجوز,recolte_et_post_recolte,كيف اعالج الجوز
19295,ما هي طريقة استخدام زيت بذور المشمش في علاج السعال الديكي في البالغين؟,recolte_et_post_recolte,ما هي طريقه استخدام زيت بذور المشمش في علاج السعال الديكي في البالغين؟
16443,المنتجات البلدية,recolte_et_post_recolte,المنتجات البلديه
13333,كيف أنظم ورشة عمل لمزارعين آخرين,pesticides_et_securite,كيف انظم ورشه عمل لمزارعين اخرين
18556,ما هي التعليمات الخاصة بحصاد المحاصيل المعدلة وراثياً؟,recolte_et_post_recolte,ما هي التعليمات الخاصه بحصاد المحاصيل المعدله وراثيا؟
9378,ما تأثير الإجهاد المائي على قابلية النبات للإصابة,maladies_et_ravageurs,ما تاثير الاجهاد المائي علي قابليه النبات للاصابه
6617,لماذا تظهر بقع سوداء على أوراق الرمان في الربيع؟,maladies_et_ravageurs,لماذا تظهر بقع سوداء علي اوراق الرمان في الربيع؟
9328,ما تأثير التربة المغمورة على تطور الأمراض الجذرية,maladies_et_ravageurs,ما تاثير التربه المغموره علي تطور الامراض الجذريه
12984,ما هي الفترة الزمنية المناسبة للإعلان,pesticides_et_securite,ما هي الفتره الزمنيه المناسبه للاعلان
10100,كيف يمكن تشخيص الأمراض باستخدام أشباه الموصلات النانوية,maladies_et_ravageurs,كيف يمكن تشخيص الامراض باستخدام اشباه الموصلات النانويه
3768,كيف أصيغ سؤال اختبار يقيس قدرة النظام على اقتراح اختبار العمق؟,irrigation_et_eau,كيف اصيغ سؤال اختبار يقيس قدره النظام علي اقتراح اختبار العمق؟
658,كيف أتعامل مع الري بالرش لتقليل فقد الرذاذ؟,irrigation_et_eau,كيف اتعامل مع الري بالرش لتقليل فقد الرذاذ؟
8700,كيف أحمي محاصيل القمح من الأمراض الفطرية,maladies_et_ravageurs,كيف احمي محاصيل القمح من الامراض الفطريه
6505,كيف يمكن مكافحة دودة الحشد في الذرة,maladies_et_ravageurs,كيف يمكن مكافحه دوده الحشد في الذره
14741,هل الأفضل الرش في وقت ما في حركة؟,pesticides_et_securite,هل الافضل الرش في وقت ما في حركه؟
11958,أين أنشف معدات الوقاية بعد الغسل؟,pesticides_et_securite,اين انشف معدات الوقايه بعد الغسل؟
19588,أفضل طريقة لتعبئة الأناناس,recolte_et_post_recolte,افضل طريقه لتعبئه الاناناس
13474,كيف أتجنب رش مبيد خطأ بسبب تشخيص غلط؟,pesticides_et_securite,كيف اتجنب رش مبيد خطا بسبب تشخيص غلط؟
1266,كيف أتأكد أن الغسيل العكسي لا يهدر ماءً أكثر من اللازم؟,irrigation_et_eau,كيف اتاكد ان الغسيل العكسي لا يهدر ماء اكثر من اللازم؟
14948,كيف أستخدم إكسل لفتح ملفات البيانات من التطبيقات,pesticides_et_securite,كيف استخدم اكسل لفتح ملفات البيانات من التطبيقات
12487,كيف أتجنب انجراف المبيدات إلى المحاصيل المجاورة,pesticides_et_securite,كيف اتجنب انجراف المبيدات الي المحاصيل المجاوره
13277,ما هي متطلبات أن أصبح ميسراً,pesticides_et_securite,ما هي متطلبات ان اصبح ميسرا
9705,كيف يمكن الوقاية من أمراض العفن في محاصيل الفاكهة ذات القشرة السميكة,maladies_et_ravageurs,كيف يمكن الوقايه من امراض العفن في محاصيل الفاكهه ذات القشره السميكه
7671,كيف يمكن علاج مرض الصدأ في الهليون,maladies_et_ravageurs,كيف يمكن علاج مرض الصدا في الهليون
6365,كيف يمكن مكافحة دودة ورق العنب,maladies_et_ravageurs,كيف يمكن مكافحه دوده ورق العنب
7336,ما سبب اصفرار أوراق القرع مع احتراق الحواف ثم بقع؟,maladies_et_ravageurs,ما سبب اصفرار اوراق القرع مع احتراق الحواف ثم بقع؟
5776,ما سبب تعفن طرف الزهرة في الطماطم؟,maladies_et_ravageurs,ما سبب تعفن طرف الزهره في الطماطم؟
3105,هل يجب أن أبدأ بري خفيف ثم أكمل رية عميقة؟,irrigation_et_eau,هل يجب ان ابدا بري خفيف ثم اكمل ريه عميقه؟
6943,ما هي الآفات التي تصيب محصول البرسيم الحجازي,maladies_et_ravageurs,ما هي الافات التي تصيب محصول البرسيم الحجازي
17033,تبادل المجاميع الكيميائية,recolte_et_post_recolte,تبادل المجاميع الكيميائيه
5615,كيف أحسب كمية المياه اللازمة لري الطحالب المزروعة,irrigation_et_eau,كيف احسب كميه المياه اللازمه لري الطحالب المزروعه
16104,حصاد الكشمش,recolte_et_post_recolte,حصاد الكشمش
1085,كيفية تركيب مضخة سمادة مع الري,irrigation_et_eau,كيفيه تركيب مضخه سماده مع الري
15853,إذا كنت أخلط مبيدين، هل ألبس نفس وقاية الرش أم أقوى لأن الخلط أكثر خطورة؟,pesticides_et_securite,اذا كنت اخلط مبيدين، هل البس نفس وقايه الرش ام اقوي لان الخلط اكثر خطوره؟
11382,هل المسح الحقلي قبل الرش ضروري؟,pesticides_et_securite,هل المسح الحقلي قبل الرش ضروري؟
18148,ما هي طريقة تنظيف وتجهيز اللحوم بعد الذبح؟,recolte_et_post_recolte,ما هي طريقه تنظيف وتجهيز اللحوم بعد الذبح؟
6601,ما سبب ظهور انتفاخات صغيرة على أوراق العنب تشبه الفقاعات؟,maladies_et_ravageurs,ما سبب ظهور انتفاخات صغيره علي اوراق العنب تشبه الفقاعات؟
20155,إذا عندي حصادة، وش الإعدادات اللي تهمني؟,recolte_et_post_recolte,اذا عندي حصاده، وش الاعدادات اللي تهمني؟
15505,إذا أنا لوحدي في الحقل هل هذا خطر كبير؟,pesticides_et_securite,اذا انا لوحدي في الحقل هل هذا خطر كبير؟
17205,ما سبب ظهور بقع في التفاح بعد التخزين؟,recolte_et_post_recolte,ما سبب ظهور بقع في التفاح بعد التخزين؟
6598,كيف أعرف إن كانت العدوى جاءت من رذاذ ماء؟,maladies_et_ravageurs,كيف اعرف ان كانت العدوي جاءت من رذاذ ماء؟
17350,كيف أجهز المحصول لمعايير السوبرماركت؟,recolte_et_post_recolte,كيف اجهز المحصول لمعايير السوبرماركت؟
6485,كيف يمكن مكافحة حشرة من التفاح الصوفي,maladies_et_ravageurs,كيف يمكن مكافحه حشره من التفاح الصوفي
19632,كيف أجفف الطماطم,recolte_et_post_recolte,كيف اجفف الطماطم
7356,ما سبب وجود خطوط صدأ ممتدة على أوراق القمح؟,maladies_et_ravageurs,ما سبب وجود خطوط صدا ممتده علي اوراق القمح؟
1723,هل إضافة كمبوست تقلل عدد الريات خلال الموسم؟,irrigation_et_eau,هل اضافه كمبوست تقلل عدد الريات خلال الموسم؟
7801,ما أسباب تساقط أوراق أشجار الرمان,maladies_et_ravageurs,ما اسباب تساقط اوراق اشجار الرمان
11733,كيف أتخلص من المبيدات المتخزنة لفترات طويلة؟,pesticides_et_securite,كيف اتخلص من المبيدات المتخزنه لفترات طويله؟
2549,كم مرة أسقي الشمام في الأسبوع؟,irrigation_et_eau,كم مره اسقي الشمام في الاسبوع؟
15540,إذا مرّ الحيوان في حقل مرشوش ثم دخل البيت، ماذا أفعل؟,pesticides_et_securite,اذا مر الحيوان في حقل مرشوش ثم دخل البيت، ماذا افعل؟
11336,هل يمكن غسل العبوة وإعادة بيعها؟,pesticides_et_securite,هل يمكن غسل العبوه واعاده بيعها؟
10628,كيف يمكن الكشف عن الأمراض باستخدام التوائم الرقمية ذاتية تقييم نتائج القرارات,maladies_et_ravageurs,كيف يمكن الكشف عن الامراض باستخدام التوائم الرقميه ذاتيه تقييم نتائج القرارات
4264,ما هي طرق ري نباتات البيوت المحمية,irrigation_et_eau,ما هي طرق ري نباتات البيوت المحميه
1965,كيف أختار حجم حبيبات الرمل داخل فلتر الرمل؟,irrigation_et_eau,كيف اختار حجم حبيبات الرمل داخل فلتر الرمل؟
5142,ما هي أنظمة الري بالرش ذات أنظمة التحكم في الباريوم الذائب,irrigation_et_eau,ما هي انظمه الري بالرش ذات انظمه التحكم في الباريوم الذائب
7547,هل التخزين الرطب يسبب نمو فطريات على القشرة؟,maladies_et_ravageurs,هل التخزين الرطب يسبب نمو فطريات علي القشره؟
1364,كيف أمنع زيادة الرطوبة داخل الدفيئة بسبب الري؟,irrigation_et_eau,كيف امنع زياده الرطوبه داخل الدفيئه بسبب الري؟
14893,ما هي استهلاك الطاقة لأنظمة الإضاءة المختلفة,pesticides_et_securite,ما هي استهلاك الطاقه لانظمه الاضاءه المختلفه
7186,ما هي أعراض مرض البياض الزغبي في البامية,maladies_et_ravageurs,ما هي اعراض مرض البياض الزغبي في الباميه
11972,هل أرتبها حسب السمية؟,pesticides_et_securite,هل ارتبها حسب السميه؟
12350,ما هي برامج التدريب المتاحة للمزارعين,pesticides_et_securite,ما هي برامج التدريب المتاحه للمزارعين
10396,كيف يمكن تقليل الأمراض باستخدام البروتوكولات المنظومية,maladies_et_ravageurs,كيف يمكن تقليل الامراض باستخدام البروتوكولات المنظوميه
15136,كيف أميز بين النتائج العلمية والتجارية في محركات البحث,pesticides_et_securite,كيف اميز بين النتائج العلميه والتجاريه في محركات البحث
15462,كيف أخطط مسار الرش حتى لو توقفت ما أخرب التغطية؟,pesticides_et_securite,كيف اخطط مسار الرش حتي لو توقفت ما اخرب التغطيه؟
2268,كيف أتعامل مع ري صواني شتلات داخل بيت محمي مع حرارة عالية؟,irrigation_et_eau,كيف اتعامل مع ري صواني شتلات داخل بيت محمي مع حراره عاليه؟
7503,ما سبب موت الشتلات على شكل حلقات حول بقعة؟,maladies_et_ravageurs,ما سبب موت الشتلات علي شكل حلقات حول بقعه؟
4176,ما هي أفضل طرق الري للتربة الرملية,irrigation_et_eau,ما هي افضل طرق الري للتربه الرمليه
213,ما أهم مؤشرات تحليل ماء الري للمزارع؟,irrigation_et_eau,ما اهم مؤشرات تحليل ماء الري للمزارع؟
6154,لماذا تصبح أوراق الذرة محمرة على الحواف ثم تجف؟,maladies_et_ravageurs,لماذا تصبح اوراق الذره محمره علي الحواف ثم تجف؟
6443,كيف يمكن استخدام المكافحة الفيزيائية للآفات,maladies_et_ravageurs,كيف يمكن استخدام المكافحه الفيزيائيه للافات
13071,ما هي المراوح الشفاطة المناسبة,pesticides_et_securite,ما هي المراوح الشفاطه المناسبه
9322,ما تأثير التسميد العضوي غير المتحلل على الأمراض,maladies_et_ravageurs,ما تاثير التسميد العضوي غير المتحلل علي الامراض
15435,إذا استخدمت مكنسة، هل تصبح المكنسة ملوثة للأبد؟,pesticides_et_securite,اذا استخدمت مكنسه، هل تصبح المكنسه ملوثه للابد؟
6305,كيف يمكن معالجة تقرحات الأشجار الناتجة عن الإصابات البكتيرية,maladies_et_ravageurs,كيف يمكن معالجه تقرحات الاشجار الناتجه عن الاصابات البكتيريه
19096,ما هي طريقة استخدام زيت بذور الجريب فروت في العلاج بالروائح لتعزيز الطاقة؟,recolte_et_post_recolte,ما هي طريقه استخدام زيت بذور الجريب فروت في العلاج بالروائح لتعزيز الطاقه؟
13400,هل أعلمه يستخدم قمع وقياس مدرج بدل “غطاء العبوة”؟,pesticides_et_securite,هل اعلمه يستخدم قمع وقياس مدرج بدل “غطاء العبوه”؟
17554,ما هي السجلات المطلوبة للتصدير,recolte_et_post_recolte,ما هي السجلات المطلوبه للتصدير
19310,ما هي طريقة استخدام زيت بذور الذرة في صناعة حبر الطباعة؟,recolte_et_post_recolte,ما هي طريقه استخدام زيت بذور الذره في صناعه حبر الطباعه؟
7313,ما سبب ظهور تشوه في قمم الطماطم مع تبرقش خفيف؟,maladies_et_ravageurs,ما سبب ظهور تشوه في قمم الطماطم مع تبرقش خفيف؟
4046,كيف أتعامل مع قشرة سطحية دون حراثة عميقة؟,irrigation_et_eau,كيف اتعامل مع قشره سطحيه دون حراثه عميقه؟
3776,كيف أختبر أن النظام يطلب تحليل ماء قبل توصية معالجة ترسبات؟,irrigation_et_eau,كيف اختبر ان النظام يطلب تحليل ماء قبل توصيه معالجه ترسبات؟
16681,جبنة التوفو,recolte_et_post_recolte,جبنه التوفو
16899,الاستجابة لشكاوي العملاء,recolte_et_post_recolte,الاستجابه لشكاوي العملاء
3408,كيف أحمي شبكة التنقيط من ارتفاع ضغط لحظي؟,irrigation_et_eau,كيف احمي شبكه التنقيط من ارتفاع ضغط لحظي؟
11531,هل القناع أهم من البدلة؟,pesticides_et_securite,هل القناع اهم من البدله؟
9638,ما تأثير الري بالتنقيط السطحي المغطى على انتشار أمراض التربة,maladies_et_ravageurs,ما تاثير الري بالتنقيط السطحي المغطي علي انتشار امراض التربه
2123,كيف أتعامل مع ري البازلاء لتقليل تشقق القرون؟,irrigation_et_eau,كيف اتعامل مع ري البازلاء لتقليل تشقق القرون؟
12071,كيف أعمل خطة مكافحة متكاملة بسيطة في دفتر؟,pesticides_et_securite,كيف اعمل خطه مكافحه متكامله بسيطه في دفتر؟
14460,إذا الخرطوم انتفخ هل أتوقف فورًا؟,pesticides_et_securite,اذا الخرطوم انتفخ هل اتوقف فورا؟
3931,كيف أكتب سؤال عن حماية خطوط تحت السطحي من جذور وقوارض؟,irrigation_et_eau,كيف اكتب سؤال عن حمايه خطوط تحت السطحي من جذور وقوارض؟
11647,كيف أتعامل مع تسمم الحيوانات الأليفة بالمبيدات؟,pesticides_et_securite,كيف اتعامل مع تسمم الحيوانات الاليفه بالمبيدات؟
10589,ما تأثير المراجعة الذاتية على التحسين المستمر,maladies_et_ravageurs,ما تاثير المراجعه الذاتيه علي التحسين المستمر
8710,كيف أحمي أشجار البرتقال من الآفات,maladies_et_ravageurs,كيف احمي اشجار البرتقال من الافات
17970,كيف أحافظ على وزن المنتج بدون فقد ماء؟,recolte_et_post_recolte,كيف احافظ علي وزن المنتج بدون فقد ماء؟
10109,ما تأثير الذكاء الاصطناعي النانوي على تشخيص الأمراض,maladies_et_ravageurs,ما تاثير الذكاء الاصطناعي النانوي علي تشخيص الامراض
4878,ما تأثير الري على مرونة الأنابيب اللاقحة,irrigation_et_eau,ما تاثير الري علي مرونه الانابيب اللاقحه
